Title_Store1,Title_Store2,Price_Store1,Price_Store2,HappyPrice_Store1,HappyPrice_Store2,Link_Store1,Link_Store2,Specs_JSON_Store1,Specs_JSON_Store2,Image_Store1,Image_Store2,Title_Similarity_Score,Specs_Similarity_Score
"Notebook Lenovo IP3 i7-1255U 16GB/512GB/15.6"" FullHD/DOS/ArcticGray",LENOVO IdeaPad 3 15IAU7 i7-1255U/16GB/512GB,"28.980,00 ден.",30.999,,,https://www.anhoch.com/products/notebook-lenovo-ip3-i71255u-16gb512gb156-fullhddosarcticgray-1973,/categories/prenosni_kompjuteri/LENOVO-IdeaPad-3-15IAU7-i7-1255U-16GB-512GB,"{""brand"": ""Lenovo"", ""model"": ""IP3"", ""processor"": ""Intel Core i7-1255U"", ""processor_generation"": null, ""ram"": ""16GB"", ""storage"": ""512GB"", ""storage_type"": ""SSD"", ""operating_system"": ""DOS"", ""display_size"": ""15.6\"""", ""display_resolution"": ""FullHD"", ""graphics_card"": ""Integrated Intel Iris Xe Graphics"", ""battery_life"": ""45Wh""}","{""brand"": ""LENOVO"", ""model"": ""IdeaPad 3 15IAU7"", ""processor"": ""Intel Core i7-1255U"", ""cpu_cores"": 10, ""cpu_threads"": 12, ""cpu_speed"": {""p-core"": {""min"": 1.7, ""max"": 4.7}, ""e-core"": {""min"": 1.2, ""max"": 3.5}}, ""ram"": ""16GB"", ""storage"": ""512GB SSD"", ""operating_system"": null, ""display_size"": ""15.6\"""", ""display_resolution"": ""FHD (1920x1080)"", ""display_aspect_ratio"": ""null"", ""battery_life"": ""45Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/2820792-n0.jpg,/2024/12/17/thumbnail_1212fd35-5cb0-4c84-ab8e-ae58e51f0350.jpg?width=192,0.82,0.9069
"Monitor 24"" Dell SE2422H FullHD 75Hz VGA/HDMI","Монитор DELL SE2422H, 1080p. 75 Hz, HDMI, VGA","5.980,00 ден.",9.899,,5.995,https://www.anhoch.com/products/monitor-24-dell-se2422h-fullhd-75hz-vgahdmi-9427,/categories/monitori1/DELL-SE2422H,"{""brand"": ""Dell"", ""model"": ""SE2422H"", ""screen_size"": ""24"", ""resolution"": ""1920x1080"", ""aspect_ratio"": null, ""panel_type"": ""Vertical Alignment (VA) LED-backlit Anti-glare"", ""refresh_rate"": ""75Hz"", ""response_time"": ""5ms gray to gray (extreme)"", ""connectivity_options"": ""HDMI 1.4, VGA"", ""adjustability_options"": ""Tilt supported""}","{""brand"": ""DELL"", ""model"": ""SE2422H"", ""screen_size"": ""24\"""", ""resolution"": ""1920x1080"", ""aspect_ratio"": null, ""panel_type"": null, ""refresh_rate"": ""75 Hz"", ""response_time"": ""12ms""}",https://www.anhoch.com/storage/media/se2422h_1.jpg,/2023/03/06/Dell.JPG?width=192,0.8124,0.8087
"Notebook HP 15 i5-1334U 12GB/512GB/15.6"" FHD IPS/Iris XE/Type-C/DOS/Warm Gold",HP 15-EH3009NN R7-7730U/16GB/1TB B36FGEA,"25.480,00 ден.",29.999,,,https://www.anhoch.com/products/notebook-hp-15-i51334u-12gb512gb156-fhd-ipsiris-xetypecdoswarm-gold-7701,/categories/prenosni_kompjuteri/84113284-HP-15-EH3009NN-R7-7730U-16GB-1TB-B36FGEA,"{""brand"": ""HP"", ""model"": ""Notebook HP 15"", ""processor"": ""Intel Core i5-1334U"", ""processor_generation"": ""up to 4.6 GHz"", ""ram"": 12, ""storage"": 512, ""storage_type"": ""PCIe NVMe M.2 SSD"", ""operating_system"": ""FreeDOS 3.0"", ""display_size"": 15.6, ""display_resolution"": ""FHD (1920 x 1080)"", ""graphics_card"": ""Intel Iris X\u1db1 Graphics"", ""battery_life"": ""Up to 7 hours and 45 minutes""}","{""brand"": ""HP"", ""model"": ""15-EH3009NN"", ""processor"": ""AMD Ryzen 7 7730U"", ""cpu_cores"": ""8"", ""cpu_threads"": ""16"", ""cpu_speed"": ""up to 4.5 GHz"", ""ram"": ""16GB DDR4 3200MHz"", ""storage"": ""1TB SSD PCIe Value NVMe Value M.2"", ""operating_system"": null, ""display_size"": ""15.6\"""", ""display_resolution"": ""1920x1080px"", ""display_aspect_ratio"": null, ""battery_life"": ""41Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/a76s7ea-8gb.jpg,/2025/05/16/image-Photoroom248_429503a3-c70b-4a0e-ace0-92689f9879ae.png?width=192,0.7058,0.8506
"Notebook HP Pavilion 15 i5-1335U 8GB/512GB SSD/15.6"" FullHD IPS/Silver/DOS",ASUS Vivobook 15 X1504VA-BQ1647 i5-1334U/16GB/512GB,"28.980,00 ден.",30.999,,,https://www.anhoch.com/products/notebook-hp-pavilion-15-i51335u-8gb512gb-ssd156-fullhd-ipssilverdos-7194,/categories/prenosni_kompjuteri/84112980-ASUS-Vivobook-15-X1504VA-BQ1647-i5-1334U-16GB-512GB,"{""brand"": ""HP"", ""model"": ""Pavilion 15"", ""processor"": ""Intel Core i5-1335U"", ""processor_generation"": ""up to 4.6 GHz with Intel Turbo Boost Technology"", ""ram"": ""8GB"", ""storage"": ""512 GB"", ""storage_type"": ""SSD"", ""operating_system"": ""FreeDOS 3.0"", ""display_size"": ""15.6"", ""display_resolution"": ""FullHD IPS"", ""graphics_card"": ""Intel Iris Xe Graphics"", ""battery_life"": ""Integrated 3Cell 41Wh""}","{""brand"": ""ASUS"", ""model"": ""Vivobook 15 X1504VA-BQ1647"", ""processor"": ""Intel Core i5-1334U"", ""cpu_cores"": 10, ""cpu_threads"": 12, ""cpu_speed"": ""up to 4.6 GHz"", ""ram"": ""16GB DDR4"", ""storage"": ""512GB SSD PCIe 3.0 NVMe M.2 SSD"", ""operating_system"": null, ""display_size"": ""15.6\"""", ""display_resolution"": ""1920x1080px"", ""display_aspect_ratio"": null, ""battery_life"": ""42Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/807g1ea.jpg,/2025/04/28/image-Photoroom30_a0dbcdd5-b68d-4d3b-b18d-387f2c915e79.png?width=192,0.6357,0.8499
"Notebook HP 15 Ryzen3 7320U/8GB/256GB/15.6"" FullHD IPS/DOS/Grey","LENOVO LOQ 15ARP9 15.6"" 144Hz/R5-7235HS/24GB DDR5/512GB/RTX 3050 6GB","16.980,00 ден.",44.999,,43.999,https://www.anhoch.com/products/notebook-hp-15-ryzen3-7320u8gb256gb156-fullhd-ipsdosgrey-1748,/categories/gaming_laptopi/LENOVO-LOQ-15ARP9-15-6--144Hz-R5-7235HS-24GB-DDR5-512GB-RTX-3050-6GB,"{""brand"": ""HP"", ""model"": ""HP 15"", ""processor"": ""AMD Ryzen 3 7320U"", ""processor_generation"": ""Ryzen 3"", ""ram"": ""8 GB"", ""storage"": ""256 GB"", ""storage_type"": ""SSD"", ""operating_system"": ""DOS"", ""display_size"": ""15.6"", ""display_resolution"": ""FHD (1920 x 1080)"", ""graphics_card"": ""Integrated AMD Radeon Graphics"", ""battery_life"": ""Up to 10 hours and 30 minutes""}","{""brand"": ""LENOVO"", ""model"": ""LOQ 15ARP9"", ""processor"": ""AMD Ryzen 5 7235HS"", ""cpu_cores"": 4, ""cpu_threads"": 8, ""cpu_speed"": ""3.2GHz / 4.2GHz"", ""ram"": ""24GB"", ""storage"": ""512GB SSD"", ""operating_system"": null, ""display_size"": ""15.6\"""", ""display_resolution"": ""1920x1080"", ""display_aspect_ratio"": ""FHD"", ""battery_life"": ""60Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/8c9h6ea.jpg,/2024/12/17/thumbnail_60c3b965-0f22-4d01-ab70-d36eaf82a443.jpg?width=192,0.62,0.8179
"Monitor 27"" LG 27GS60F-B UltraGear Gaming, IPS, FHD, 180Hz, 1ms, HDMI, DP, HDR, G-Sync",LG GAMING 27GS60F-B FHD IPS 180Hz,"8.780,00 ден.",11.999,,9.499,https://www.anhoch.com/products/monitor-27-lg-27gs60fb-ultragear-gaming-ips-fhd-180hz-1ms-hdmi-dp-hdr-gsync-6444,/categories/monitori1/LG-GAMING-27GS60F-B-FHD-IPS-180Hz,"{""brand"": ""LG"", ""model"": ""27GS60F-B"", ""screen_size"": ""27 inch / 68.5 cm"", ""resolution"": ""1920 x 1080"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""IPS"", ""refresh_rate"": ""180Hz"", ""response_time"": ""1ms"", ""connectivity_options"": ""1x HDMI, 1x DisplayPort"", ""adjustability_options"": ""Tilt""}","{""brand"": ""LG"", ""model"": ""GAMING 27GS60F-B"", ""screen_size"": ""27\"""", ""resolution"": ""FHD (1920x1080)"", ""aspect_ratio"": null, ""panel_type"": ""IPS"", ""refresh_rate"": ""180Hz"", ""response_time"": ""1ms""}",https://www.anhoch.com/storage/media/27gs60f-b.aeu.jpg,/2024/12/06/lg27180hy_86b7517e-893c-4e51-a295-ecf76512bee7.jpg?width=192,0.8059,0.8666
Tablet PC Samsung Galaxy Tab A9 SM-X110 4GB/64GB Graphite Gray,"Таблет SAMSUNG Galaxy Tab A9+ (Wi-Fi), 11.0"",  4GB/64GB, 8/5MP, 7040mAh SM-X210NZAAEUC Graphite","6.980,00 ден.",13.999,,11.199,https://www.anhoch.com/products/tablet-pc-samsung-galaxy-tab-a9-smx110-4gb64gb-graphite-gray-1760,/categories/TABLETI/SAMSUNG-Galaxy-Tab-A9---Wi-Fi--4GB-64GB-SM-X210NZAAEUC-Graphite,"{""brand"": ""Samsung"", ""model"": ""Galaxy Tab A9 SM-X110"", ""operating_system"": ""Android 13, One UI 5.1"", ""processor"": ""Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)"", ""ram"": ""4GB"", ""storage_capacity"": ""64GB"", ""display_size"": ""8.7 inches"", ""display_resolution"": ""800 x 1340 pixels"", ""battery_life"": ""5100 mAh"", ""weight"": ""332g"", ""dimensions"": ""211 x 124.7 x 8 mm""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy Tab A9+ (Wi-Fi)"", ""screen_size"": ""11.0\"""", ""resolution"": ""1920 x 1200 pixels"", ""aspect_ratio"": null, ""processor"": ""Octa core 2.2GHz, 1.8GHz"", ""ram"": ""4GB"", ""storage"": ""64GB"", ""operating_system"": null, ""battery_life"": ""7040mAh"", ""weight"": ""480g""}",https://www.anhoch.com/storage/media/sm-x110nzaaeuc.jpg,/2023/11/17/mk-galaxy-tab-a9-plus-sm-x210-sm-x210nzaaeuc-538771565_2efefb13-634e-4ec9-a538-d0f06820a165.jpg?width=192,0.69,0.8631
"Notebook Acer Aspire 5 A515-58P-77RL i7-1355U/16GB/512GB/15.6"" FHD IPS/GigaLAN/Steel Gray/Linux",ACER Aspire Go 15 AG15-42P-R844 R7-5825U/20GB/512GB,"32.980,00 ден.",28.999,,,https://www.anhoch.com/products/notebook-acer-aspire-5-a51558p77rl-i71355u16gb512gb156-fhd-ipsgigalansteel-graylinux-6960,/categories/prenosni_kompjuteri/84112827-ACER-Aspire-Go-15-AG15-42P-R844-R7-5825U-20GB-512GB,"{""brand"": ""Acer"", ""model"": ""Aspire 5 A515-58P-77RL"", ""processor"": ""i7-1355U"", ""processor_generation"": ""Deca-core (10 Core\u2122)"", ""ram"": ""16 GB"", ""storage"": ""512GB"", ""storage_type"": ""NVMe SSD"", ""operating_system"": ""Linux"", ""display_size"": ""15.6\"""", ""display_resolution"": ""1920x1080"", ""graphics_card"": ""Intel\u00ae Iris\u00ae Xe Graphics"", ""battery_life"": ""50Whr""}","{""brand"": ""ACER"", ""model"": ""Aspire Go 15 AG15-42P-R844"", ""processor"": ""AMD Ryzen 7 5825U"", ""cpu_cores"": 8, ""cpu_threads"": 16, ""cpu_speed"": ""Up to 4.5 GHz"", ""ram"": ""20GB DDR4"", ""storage"": ""512GB SSD\u00a0 PCIe Gen4 NVMe"", ""operating_system"": null, ""display_size"": ""15.6\"""", ""display_resolution"": ""1920x1080px"", ""display_aspect_ratio"": null, ""battery_life"": ""53Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/11092024111037k64ex.009-0006303916192-420x420.jpg,/2025/04/24/image-Photoroom11_e0e221b0-a537-43d7-bc35-8c3e2a038ccc.png?width=192,0.8277,0.9104
Tablet PC Samsung Galaxy Tab S10 FE (Wi-Fi) 8GB/128GB Gray,SAMSUNG Galaxy Tab S10 FE (Wi-Fi) 8GB/128GB SM-X520NZAREUC Gray,"34.980,00 ден.",34.999,,,https://www.anhoch.com/products/tablet-pc-samsung-galaxy-tab-s10-fe-wifi-8gb128gb-gray-7728,/categories/TABLETI/84112517-SAMSUNG-Galaxy-Tab-S10-FE--Wi-Fi--8GB-128GB-SM-X520NZAREUC-Gray,"{""brand"": ""Samsung"", ""model"": ""Galaxy Tab S10 FE (Wi-Fi)"", ""operating_system"": ""Android 15, One UI 7"", ""processor"": ""Octa-core (1x2.9 GHz Cortex-A720 & 3x2.6 GHz Cortex-A720 & 4x1.9 GHz Cortex-A520)"", ""ram"": ""8GB"", ""storage_capacity"": ""128GB"", ""display_size"": ""10.9 inches"", ""display_resolution"": ""1440 x 2304 pixels"", ""battery_life"": ""8000 mAh"", ""weight"": ""497 g or 500 g"", ""dimensions"": ""254.3 x 165.8 x 6 mm""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy Tab S10 FE"", ""screen_size"": ""10.9\"""", ""resolution"": ""1440x2304 px"", ""aspect_ratio"": null, ""processor"": ""Exynos 1580 (4 nm)"", ""ram"": ""8GB"", ""storage"": ""128GB"", ""operating_system"": ""One UI 7 (Android 15)"", ""battery_life"": ""8000mAh"", ""weight"": null}",https://www.anhoch.com/storage/media/sm-x520nzareu.jpg,/2025/04/05/image-Photoroom37_f80ca639-34cc-44ac-9786-ffb1d2b36d20.png?width=192,0.8661,0.8947
Tablet PC Samsung Galaxy Tab A9 SM-X110 4GB/64GB Silver,"Таблет SAMSUNG Galaxy Tab A9+ (Wi-Fi+5G), 11.0"", 4GB/64GB, 8MP/5MP, 7040mAh, SM-X216BZSAEUC Silver","6.980,00 ден.",16.999,,13.999,https://www.anhoch.com/products/tablet-pc-samsung-galaxy-tab-a9-smx110-4gb64gb-silver-1761,/categories/TABLETI/SAMSUNG-Galaxy-Tab-A9---Wi-Fi-5G--4GB-64GB-SM-X216BZSAEUC-Silver,"{""brand"": ""Samsung"", ""model"": ""Galaxy Tab A9 SM-X110"", ""operating_system"": ""Android 13, One UI 5.1"", ""processor"": ""Octa-core (2x2.2 GHz & 6x2.0 GHz)"", ""ram"": ""4GB"", ""storage_capacity"": ""64GB"", ""display_size"": ""8.7 inches"", ""display_resolution"": ""800 x 1340 pixels"", ""battery_life"": ""5100 mAh"", ""weight"": ""332g"", ""dimensions"": ""211 x 124.7 x 8 mm""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy Tab A9+"", ""screen_size"": ""11.0\"""", ""resolution"": ""1920 x 1200 pixels, WUXGA"", ""aspect_ratio"": null, ""processor"": ""Octa core 2.2GHz, 1.8GHz"", ""ram"": ""4GB"", ""storage"": ""64GB"", ""operating_system"": null, ""battery_life"": ""7040mAh"", ""weight"": ""491g""}",https://www.anhoch.com/storage/media/sm-x110nzsaeuc.jpg,/2024/04/17/SM-X216BZSAEUC_2857990b-6a89-4d92-8855-a1e128bc78f3.JPG?width=192,0.7282,0.8838
Tablet PC Samsung Tab S6 Lite P620 (2024) 4GB/64GB Gray,"Таблет SAMSUNG Galaxy Tab S6 Lite (Wi-Fi+4G LTE) 10.4"", 4GB/64GB, 8/5MP, 7040mAh, SM-P625NZAAEUC Gray","17.480,00 ден.",26.999,,22.899,https://www.anhoch.com/products/tablet-pc-samsung-tab-s6-lite-p620-2024-4gb64gb-gray-6449,/categories/TABLETI/SAMSUNG-Galaxy-Tab-S6-Lite--Wi-Fi-4G-LTE--4GB-64GB-SM-P625NZAAEUC-Gray,"{""brand"": ""Samsung"", ""model"": ""Tab S6 Lite P620"", ""operating_system"": ""Android 14, One UI 6.1"", ""processor"": ""Exynos 1280, Octa-core (4x2.4 GHz & 4x2.0 GHz)"", ""ram"": ""4GB"", ""storage_capacity"": ""64GB"", ""display_size"": ""10.4 inches"", ""display_resolution"": ""1200 x 2000 pixels"", ""battery_life"": ""7040 mAh, non-removable"", ""weight"": ""465g"", ""dimensions"": ""244.5 x 154.3 x 7 mm""}","{""brand"": ""SAMSUNG"", ""model"": ""Galaxy Tab S6 Lite"", ""screen_size"": ""10.4"", ""resolution"": ""1200 x 2000 pixels"", ""aspect_ratio"": null, ""processor"": ""Octa-core (4x2.4 GHz & 4x2.0 GHz)"", ""ram"": ""4GB"", ""storage"": ""64GB"", ""operating_system"": ""Android 14, One UI 6.1"", ""battery_life"": ""7040mAh"", ""weight"": 467}",https://www.anhoch.com/storage/media/sm-p620nzaaeub.jpg,/2024/04/17/4afe6d27302e6c13c192487787dc3d09_3507bcde-f609-476f-a511-ebf626e497b6.jpg?width=192,0.692,0.896
"Monitor 27"" Xiaomi Mi A27i FullHD 100Hz IPS HDMI/DP Super Slim","XIAOMI 24"" A24i FLAT 100Hz IPS FHD (ELA5444EU)","5.780,00 ден.",5.999,,4.499,https://www.anhoch.com/products/monitor-27-xiaomi-mi-a27i-fullhd-100hz-ips-hdmidp-super-slim-1809,/categories/monitori1/XIAOMI-24--A24i-P24FBA-RAGL-FLAT-100Hz-IPS-FHD,"{""brand"": ""Xiaomi"", ""model"": ""Mi A27i"", ""screen_size"": ""27"", ""resolution"": ""1920 \u00d7 1080"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""IPS"", ""refresh_rate"": ""100Hz"", ""response_time"": ""6ms (typ)"", ""connectivity_options"": ""HDMI,DP"", ""adjustability_options"": ""Tilt""}","{""brand"": ""XIAOMI"", ""model"": ""A24i"", ""screen_size"": ""23.8cm"", ""resolution"": ""1920 x 1080"", ""aspect_ratio"": ""16:9"", ""panel_type"": ""IPS"", ""refresh_rate"": ""100Hz"", ""response_time"": ""6ms""}",https://www.anhoch.com/storage/media/ela5345eu.jpg,/2024/09/13/Screenshot2024-08-27153730_740ba894-5301-46cb-bf29-dc0f8fd00a49.png?width=192,0.6241,0.8668
Keyboard Logitech Wireless Pebble Keys 2 K380s Tonal Rose,Logitech Pebble Keys 2 K380s Graphite,"2.980,00 ден.",3.399,,,https://www.anhoch.com/products/keyboard-logitech-wireless-pebble-keys-2-k380s-tonal-rose-1554,/categories/TASTATURI/84112700-Logitech-Pebble-Keys-2-K380s-Graphite,"{""brand"": ""Logitech"", ""model"": ""Pebble Keys 2 K380s"", ""keyboard_type"": """", ""switch_type"": ""scooped, low-profile keys"", ""key_count"": null, ""keyboard_layout"": null, ""backlight"": null, ""wireless"": true, ""battery_life"": ""36 months""}","{""brand"": ""Logitech"", ""model"": ""Pebble Keys 2 K380s Graphite"", ""keyboard_type"": ""Wireless"", ""switch_type"": ""Silent keys"", ""key_count"": null, ""backlight"": null, ""connectivity"": ""Bluetooth"", ""interface"": null, ""wireless_range"": ""10m""}",https://www.anhoch.com/storage/media/920011853_1.jpg,/2025/04/15/image-Photoroom108_eef13bc2-7cc6-450c-b363-49515d4acadc.png?width=192,0.8108,0.8077
"Notebook Lenovo LOQ Gaming Ryzen5 8645HS/16GB/512GB/RTX4050 6GB/15.6"" FullHD 144Hz/Backlit Kb/DOS","LENOVO LOQ 15IAX9E 15.6"" 144Hz/i5-12450HX/16GB DDR5/512GB/RTX 2050 4GB","54.980,00 ден.",38.999,,36.999,https://www.anhoch.com/products/notebook-lenovo-loq-gaming-ryzen5-8645hs16gb512gbrtx4050-6gb156-fullhd-144hzbacklit-kbdos-7221,/categories/gaming_laptopi/84111116-LENOVO-LOQ-15IAX9E-15-6--144Hz-i5-12450HX-16GB-DDR5-512GB-RTX-2050-4GB,"{""brand"": ""Lenovo"", ""model"": ""LOQ Gaming Ryzen5 8645HS/16GB/512GB/RTX4050 6GB/15.6\"" FullHD 144Hz/Backlit Kb/DOS"", ""gpu_architecture"": ""NVIDIA GeForce RTX 4050"", ""gpu_cores"": ""6GB"", ""memory_size"": ""16GB"", ""memory_type"": ""SO-DIMM DDR5-5600"", ""memory_bandwidth"": null, ""clock_speed"": ""4.3 / 5.0GHz"", ""directx_version"": null, ""opengl_version"": null}","{""brand"": ""LENOVO"", ""model"": ""LOQ 15IAX9E"", ""memory_size"": ""16GB"", ""memory_type"": ""DDR5"", ""memory_bandwidth"": ""4800MHz"", ""number_of_shaders"": null, ""number_of_cores"": ""8C"", ""clock_speed"": {""base"": null, ""boost"": ""4.4GHz""}, ""memory_interface"": null, ""pci_express_version"": ""4.0""}",https://www.anhoch.com/storage/media/82xt001rus_1.jpg,/2025/02/25/lenovoloq_b0921ce8-8441-471d-b35c-88d796994422.jpg?width=192,0.7628,0.8204
"Notebook Dell Latitude 5540 i5-1335U 8GB/512GB SSD/15.6"" FHD/FRP/BacklitKB/Ubu","DELL Inspiron 3535 15.6"" 120Hz/R5-7530U/16GB/512GB","51.980,00 ден.",25.999,,,https://www.anhoch.com/products/notebook-dell-latitude-5540-i51335u-8gb512gb-ssd156-fhdfrpbacklitkbubu-7477,/categories/prenosni_kompjuteri/DELL-Inspiron-3535-15-6--120Hz-R5-7530U-16GB-512GB,"{""brand"": ""Dell"", ""model"": ""Latitude 5540"", ""processor"": ""Intel Core i5-1335U"", ""processor_generation"": ""12th"", ""ram"": ""8GB"", ""storage"": ""512GB"", ""storage_type"": ""SSD"", ""graphics_card"": ""Integrated Intel Iris Xe Graphics"", ""operating_system"": ""Ubuntu"", ""display_size"": ""15.6"", ""display_resolution"": ""FHD (1920 x 1080)"", ""battery_life"": null}","{""brand"": ""DELL"", ""model"": ""Inspiron 3535"", ""processor"": ""AMD Ryzen 5 7530U"", ""cpu_cores"": 6, ""cpu_threads"": 12, ""cpu_speed"": null, ""ram"": ""16 GB"", ""storage"": ""512GB M.2 PCIe NVMe Solid State Drive"", ""operating_system"": ""Ubuntu 22.04 LTS"", ""display_size"": 15.6, ""display_resolution"": ""1920x1080"", ""display_aspect_ratio"": null, ""battery_life"": ""3 Cell, 41 Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/79a822430610ae67ad9be01221be484f.jpg,/2025/01/14/Inspiron_3535-1_-_Copy.jpg?width=192,0.6874,0.8387
"Notebook HP 14 i5-1335U 12GB/512GB SSD/14"" FHD IPS AG 300nits/Diamond White",HP 255 G10 R5-7530U/16GB/512GB B39NVAT,"25.480,00 ден.",24.999,,,https://www.anhoch.com/products/notebook-hp-14-i51335u-12gb512gb-ssd14-fhd-ips-ag-300nitsdiamond-white-7733,/categories/prenosni_kompjuteri/84113286-HP-255-G10-R5-7530U-16GB-512GB-B39NVAT,"{""brand"": ""HP"", ""model"": ""14"", ""processor"": ""Intel Core i5-1335U"", ""processor_generation"": """", ""ram"": ""12 GB"", ""storage"": ""512 GB"", ""storage_type"": ""SSD"", ""operating_system"": ""FreeDOS 3.0"", ""display_size"": ""14"", ""display_resolution"": ""FHD (1920 x 1080)"", ""graphics_card"": ""Integrated Intel Iris Xe Graphics"", ""battery_life"": ""Up to 9 hours""}","{""brand"": ""HP"", ""model"": ""255 G10"", ""processor"": ""AMD Ryzen 5 7530U"", ""cpu_cores"": 6, ""cpu_threads"": 12, ""cpu_speed"": ""up to 4.5 GHz max boost clock"", ""ram"": ""16GB DDR4 3200MHz"", ""storage"": ""512GB SSD PCIe NVMe"", ""operating_system"": null, ""display_size"": ""15.6\"""", ""display_resolution"": ""1920x1080px"", ""display_aspect_ratio"": null, ""battery_life"": ""41Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/themes/storefront/public/images/image-placeholder.png,/2025/05/16/image-Photoroom249_15385bc2-6289-42a8-94e2-4b574d9b3fad.png?width=192,0.6694,0.8406
"Notebook HP 250 G10 i5-1335U 8GB/512GB/15.6"" FullHD AG/HDMI/USB-C/DOS",HP 250 G10 i3-1315U/8GB/512GB AK9P6AT,"22.980,00 ден.",19.999,,,https://www.anhoch.com/products/notebook-hp-250-g10-i51335u-8gb512gb156-fullhd-aghdmiusbcdos-2026,/categories/prenosni_kompjuteri/84111896-HP-250-G10-i3-1315U-8GB-512GB-AK9P6AT,"{""brand"": ""HP"", ""model"": ""250 G10"", ""processor"": ""Intel Core i5-1335U"", ""processor_generation"": null, ""ram"": 8, ""storage"": 512, ""storage_type"": ""SSD"", ""graphics_card"": ""Intel Iris Xe Graphics"", ""operating_system"": ""DOS"", ""display_size"": 15.6, ""display_resolution"": ""Full HD (1920 x 1080)"", ""battery_life"": 41}","{""brand"": ""HP"", ""model"": ""250 G10"", ""processor"": ""Intel Core i3-1315U"", ""cpu_cores"": 6, ""cpu_threads"": 8, ""cpu_speed"": ""up to 4.5 GHz with Intel Turbo Boost Technology"", ""ram"": ""8 GB DDR4 3200MHz"", ""storage"": ""512 GB PCIe NVMe SSD"", ""operating_system"": null, ""display_size"": ""15.6\"""", ""display_resolution"": ""1920x1080px"", ""battery_life"": ""41Wh"", ""weight"": null, ""dimensions"": null}",https://www.anhoch.com/storage/media/725g5ea.jpg,/2025/05/05/hpslika1.png?width=192,0.7779,0.8536
Mouse Logitech Optical M100 USB White,Mouse LOGITECH M105 Blue,"450,00 ден.",869.0,,395.0,https://www.anhoch.com/products/mouse-logitech-optical-m100-usb-white-9771,/categories/GLUVCINA/LOGITECH-M105-Blue,"{""brand"": ""Logitech"", ""model"": ""M100"", ""type"": ""Mouse"", ""sensor_type"": ""Optical Tracking"", ""dpi"": ""1000\u00b1"", ""polling_rate"": null, ""button_count"": 3, ""ergonomic_design"": ""Ambidextrous"", ""wireless"": false, ""battery_life"": null}","{""brand"": ""LOGITECH"", ""model"": ""M105"", ""mouse_type"": ""Blue"", ""sensor_type"": ""\u041e\u043f\u0442\u0438\u0447\u043a\u0438 \u0433\u043b\u0443\u0448\u0435\u0446"", ""resolution"": ""1000dpi"", ""dpi"": ""1000"", ""button_count"": ""3+Scroll"", ""ergonomic"": null, ""connectivity"": ""USB""}",https://www.anhoch.com/storage/media/910006764_1.jpg,/2019/09/27/555_8a8de573-3742-4809-b274-edaa18e9f3aa.jpg?width=192,0.7378,0.8014
